time,x,y,z,yaw,totalWeight,centroidCol,centroidRow,yawAngle
740036.0699713773,2.0633,-0.0034,-0.8601,0.0000,4157,98.5,50.8,1.2000
740036.0699716435,2.0644,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699717014,2.0654,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699717592,2.0665,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699718287,2.0675,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699720718,2.0686,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699721412,2.0697,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0699722107,2.0707,-0.0033,-0.8599,0.0000,4157,98.5,50.8,1.2000
740036.0699722801,2.0718,-0.0033,-0.8599,0.0000,4157,98.5,50.8,1.2000
740036.0699725000,2.0728,-0.0033,-0.8599,0.0000,4157,98.5,50.8,1.2000
740036.0699725810,2.0739,-0.0033,-0.8599,0.0000,4157,98.5,50.8,1.2000
740036.0699726620,2.0749,-0.0033,-0.8599,-0.0000,4157,98.5,50.8,1.2000
740036.0699727199,2.0760,-0.0033,-0.8599,0.0000,4157,98.5,50.8,1.2000
740036.0699729630,2.0770,-0.0033,-0.8599,-0.0000,4157,98.5,50.8,1.2000
740036.0700592130,2.0781,-0.0033,-0.8600,-0.0000,4157,98.5,50.8,1.2000
740036.0700648379,2.0791,-0.0033,-0.8600,-0.0000,4157,98.5,50.8,1.2000
740036.0700649190,2.0802,-0.0033,-0.8600,-0.0000,4157,98.5,50.8,1.2000
740036.0700658102,2.0812,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700659028,2.0823,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700659723,2.0833,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700660532,2.0844,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700664930,2.0854,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700665740,2.0865,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700666435,2.0875,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700667129,2.0886,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700669792,2.0896,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700670717,2.0907,-0.0033,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700671527,2.0917,-0.0032,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700672222,2.0928,-0.0032,-0.8600,0.0000,4157,98.5,50.8,1.2000
740036.0700692708,2.0938,-0.0032,-0.8600,0.0000,3820,98.6,57.0,0.6000
740036.0700693518,2.0949,-0.0032,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700694213,2.0960,-0.0032,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700695139,2.0970,-0.0032,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700700347,2.0981,-0.0031,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700701273,2.0992,-0.0031,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700702083,2.1003,-0.0031,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700702778,2.1013,-0.0031,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700705556,2.1024,-0.0031,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700706366,2.1035,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700707176,2.1045,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700707870,2.1056,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700710532,2.1067,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700711458,2.1077,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700712038,2.1088,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700712963,2.1098,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700717130,2.1109,-0.0030,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700718055,2.1119,-0.0029,-0.8599,0.0000,3820,98.6,57.0,1.2000
740036.0700718982,2.1130,-0.0029,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700719907,2.1141,-0.0029,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700732523,2.1151,-0.0029,-0.8600,0.0000,3820,98.6,57.0,1.2000
740036.0700733912,2.1162,-0.0029,-0.8600,-0.0000,3820,98.6,57.0,1.2000
740036.0700734837,2.1173,-0.0029,-0.8600,-0.0000,3820,98.6,57.0,1.2000
740036.0700735764,2.1183,-0.0029,-0.8600,-0.0000,3820,98.6,57.0,1.2000
740036.0700739815,2.1194,-0.0029,-0.8601,-0.0000,3820,98.6,57.0,1.2000
740036.0700740624,2.1204,-0.0029,-0.8601,-0.0000,3820,98.6,57.0,1.2000
740036.0700741551,2.1215,-0.0029,-0.8602,-0.0000,3820,98.6,57.0,1.2000
740036.0700742593,2.1225,-0.0029,-0.8602,-0.0000,3820,98.6,57.0,1.2000
740036.0700745602,2.1235,-0.0029,-0.8603,-0.0000,3820,98.6,57.0,1.2000
740036.0700746411,2.1246,-0.0029,-0.8604,-0.0000,3820,98.6,57.0,1.2000
740036.0700747222,2.1256,-0.0030,-0.8604,-0.0000,3820,98.6,57.0,1.2000
740036.0700747917,2.1266,-0.0030,-0.8605,-0.0000,3820,98.6,57.0,1.2000
740036.0700750579,2.1277,-0.0030,-0.8605,-0.0000,3820,98.6,57.0,1.2000
740036.0700751273,2.1287,-0.0030,-0.8606,-0.0001,3820,98.6,57.0,1.2000
740036.0700751852,2.1298,-0.0030,-0.8607,-0.0001,3820,98.6,57.0,1.2000
740036.0700752430,2.1308,-0.0030,-0.8608,-0.0001,3820,98.6,57.0,1.2000
740036.0700757870,2.1318,-0.0031,-0.8609,-0.0001,3820,98.6,57.0,1.2000
740036.0700758565,2.1328,-0.0031,-0.8609,-0.0001,3820,98.6,57.0,1.2000
740036.0700759259,2.1339,-0.0031,-0.8610,-0.0001,3820,98.6,57.0,1.2000
740036.0700759838,2.1349,-0.0032,-0.8611,-0.0001,3820,98.6,57.0,1.2000
740036.0700774653,2.1359,-0.0032,-0.8612,-0.0001,3602,100.6,61.3,1.2000
740036.0700775578,2.1369,-0.0032,-0.8613,-0.0000,3602,100.6,61.3,1.2000
740036.0700776388,2.1380,-0.0033,-0.8614,-0.0001,3602,100.6,61.3,1.2000
740036.0700777083,2.1390,-0.0033,-0.8615,-0.0001,3602,100.6,61.3,1.2000
740036.0700780208,2.1400,-0.0033,-0.8616,-0.0000,3602,100.6,61.3,1.2000
740036.0700780903,2.1410,-0.0033,-0.8617,-0.0000,3602,100.6,61.3,1.2000
740036.0700781828,2.1421,-0.0034,-0.8617,-0.0000,3602,100.6,61.3,1.2000
740036.0700782523,2.1431,-0.0034,-0.8618,-0.0000,3602,100.6,61.3,1.2000
740036.0700785416,2.1441,-0.0034,-0.8619,-0.0000,3602,100.6,61.3,1.2000
740036.0700786111,2.1452,-0.0034,-0.8619,-0.0000,3602,100.6,61.3,1.2000
740036.0700787269,2.1462,-0.0034,-0.8620,0.0000,3602,100.6,61.3,1.2000
740036.0700788542,2.1473,-0.0034,-0.8620,0.0000,3602,100.6,61.3,1.2000
740036.0700793749,2.1483,-0.0034,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0700794791,2.1494,-0.0034,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0700795833,2.1504,-0.0034,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0700796990,2.1515,-0.0034,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700801737,2.1525,-0.0034,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700802546,2.1536,-0.0034,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700843403,2.1547,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700844213,2.1557,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700848843,2.1568,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700849884,2.1579,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700850810,2.1590,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700851621,2.1600,-0.0033,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700854167,2.1611,-0.0032,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700855092,2.1622,-0.0032,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700855902,2.1632,-0.0032,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700856713,2.1643,-0.0032,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700861689,2.1654,-0.0031,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700862963,2.1665,-0.0031,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700864583,2.1675,-0.0031,-0.8622,0.0000,3602,100.6,61.3,1.2000
740036.0700865509,2.1686,-0.0031,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0700871181,2.1697,-0.0030,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0700959143,2.1708,-0.0030,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0701080671,2.1718,-0.0030,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0701161806,2.1729,-0.0030,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0701175000,2.1740,-0.0029,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0701175694,2.1751,-0.0029,-0.8621,0.0000,3602,100.6,61.3,1.2000
740036.0701176389,2.1761,-0.0029,-0.8621,-0.0000,3602,100.6,61.3,1.2000
740036.0701176968,2.1772,-0.0029,-0.8622,-0.0000,3602,100.6,61.3,1.2000
740036.0701180787,2.1783,-0.0029,-0.8622,-0.0000,3492,102.3,66.2,1.2000
740036.0701181366,2.1793,-0.0029,-0.8622,0.0000,3492,102.3,66.2,1.2000
740036.0701182060,2.1804,-0.0029,-0.8623,0.0000,3492,102.3,66.2,1.2000
740036.0701182639,2.1814,-0.0029,-0.8623,-0.0000,3492,102.3,66.2,1.2000
740036.0701185764,2.1825,-0.0029,-0.8623,-0.0000,3492,102.3,66.2,1.2000
740036.0701186458,2.1835,-0.0029,-0.8624,-0.0000,3492,102.3,66.2,1.2000
740036.0701187153,2.1846,-0.0029,-0.8624,-0.0000,3492,102.3,66.2,1.2000
740036.0701187731,2.1856,-0.0029,-0.8624,-0.0000,3492,102.3,66.2,1.2000
740036.0701190509,2.1867,-0.0029,-0.8625,-0.0000,3492,102.3,66.2,1.2000
740036.0701191204,2.1877,-0.0029,-0.8625,-0.0000,3492,102.3,66.2,1.2000
740036.0701192014,2.1888,-0.0029,-0.8626,-0.0000,3492,102.3,66.2,1.2000
740036.0701192593,2.1898,-0.0029,-0.8626,-0.0000,3492,102.3,66.2,1.2000
740036.0701195371,2.1909,-0.0029,-0.8627,-0.0000,3492,102.3,66.2,1.2000
740036.0701196064,2.1919,-0.0029,-0.8627,-0.0000,3492,102.3,66.2,1.2000
740036.0701196643,2.1930,-0.0029,-0.8628,-0.0000,3492,102.3,66.2,1.2000
740036.0701197222,2.1940,-0.0029,-0.8629,-0.0000,3492,102.3,66.2,1.2000
740036.0701200579,2.1951,-0.0029,-0.8629,-0.0000,3492,102.3,66.2,1.2000
740036.0701201158,2.1961,-0.0029,-0.8630,-0.0000,3492,102.3,66.2,1.2000
740036.0701201851,2.1972,-0.0029,-0.8630,-0.0000,3492,102.3,66.2,1.2000
740036.0701202430,2.1982,-0.0030,-0.8631,-0.0000,3492,102.3,66.2,1.2000
740036.0701209027,2.1993,-0.0030,-0.8632,-0.0001,3492,102.3,66.2,1.2000
740036.0701209954,2.2003,-0.0030,-0.8633,-0.0001,3492,102.3,66.2,1.2000
740036.0701210879,2.2013,-0.0030,-0.8633,-0.0001,3492,102.3,66.2,1.2000
740036.0701211690,2.2024,-0.0030,-0.8634,-0.0000,3492,102.3,66.2,1.2000
740036.0701214584,2.2034,-0.0031,-0.8635,-0.0000,3492,102.3,66.2,1.2000
740036.0701215394,2.2044,-0.0031,-0.8636,-0.0000,3492,102.3,66.2,1.2000
740036.0701216088,2.2055,-0.0031,-0.8637,-0.0000,3492,102.3,66.2,1.2000
740036.0701216783,2.2065,-0.0031,-0.8638,-0.0000,3492,102.3,66.2,1.2000
740036.0701218982,2.2075,-0.0031,-0.8638,-0.0000,3492,102.3,66.2,1.2000
740036.0701219676,2.2086,-0.0032,-0.8639,-0.0000,3492,102.3,66.2,1.2000
740036.0701220371,2.2096,-0.0032,-0.8640,-0.0000,3492,102.3,66.2,1.2000
740036.0701221065,2.2107,-0.0032,-0.8640,-0.0000,3492,102.3,66.2,1.2000
740036.0701223611,2.2117,-0.0032,-0.8641,-0.0000,3492,102.3,66.2,1.2000
740036.0701224421,2.2127,-0.0032,-0.8642,-0.0000,3492,102.3,66.2,1.2000
740036.0701225000,2.2138,-0.0032,-0.8642,0.0000,3492,102.3,66.2,1.2000
740036.0701225695,2.2148,-0.0032,-0.8643,-0.0000,3492,102.3,66.2,1.2000
740036.0701228587,2.2159,-0.0032,-0.8643,0.0000,3492,102.3,66.2,1.2000
740036.0701229167,2.2170,-0.0032,-0.8643,0.0000,3492,102.3,66.2,1.2000
740036.0701229861,2.2180,-0.0032,-0.8644,-0.0000,3492,102.3,66.2,1.2000
740036.0701230440,2.2191,-0.0032,-0.8644,0.0000,3492,102.3,66.2,1.2000
740036.0701234491,2.2201,-0.0032,-0.8644,0.0000,3304,103.6,71.5,0.6000
740036.0701234954,2.2212,-0.0032,-0.8645,-0.0000,3304,103.6,71.5,1.2000
740036.0701235648,2.2223,-0.0032,-0.8645,-0.0000,3304,103.6,71.5,1.2000
740036.0701236343,2.2233,-0.0032,-0.8645,-0.0000,3304,103.6,71.5,1.2000
740036.0701305787,2.2244,-0.0032,-0.8646,-0.0000,3304,103.6,71.5,1.2000
740036.0701312384,2.2254,-0.0032,-0.8646,0.0000,3304,103.6,71.5,1.2000
740036.0701313078,2.2265,-0.0032,-0.8646,0.0000,3304,103.6,71.5,1.2000
740036.0701313773,2.2275,-0.0032,-0.8647,0.0000,3304,103.6,71.5,1.2000
740036.0701317129,2.2286,-0.0032,-0.8647,0.0000,3304,103.6,71.5,1.2000
740036.0701317940,2.2296,-0.0032,-0.8647,0.0000,3304,103.6,71.5,1.2000
740036.0701318750,2.2307,-0.0032,-0.8647,0.0000,3304,103.6,71.5,1.2000
740036.0701319675,2.2318,-0.0032,-0.8648,0.0000,3304,103.6,71.5,1.2000
740036.0701324074,2.2328,-0.0031,-0.8648,0.0000,3304,103.6,71.5,1.2000
740036.0701324653,2.2339,-0.0031,-0.8648,0.0000,3304,103.6,71.5,1.2000
740036.0701325347,2.2350,-0.0031,-0.8648,-0.0000,3304,103.6,71.5,1.2000
740036.0701326042,2.2360,-0.0031,-0.8648,0.0000,3304,103.6,71.5,1.2000
740036.0701328588,2.2371,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701329167,2.2381,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701329745,2.2392,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701330324,2.2403,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701332870,2.2413,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701333565,2.2424,-0.0031,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701334144,2.2435,-0.0030,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701334722,2.2446,-0.0030,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701337500,2.2456,-0.0030,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701338310,2.2467,-0.0030,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701339005,2.2478,-0.0030,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701339699,2.2489,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701344444,2.2499,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701345139,2.2510,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701345602,2.2521,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701346413,2.2531,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701349305,2.2542,-0.0029,-0.8649,0.0000,3304,103.6,71.5,1.2000
740036.0701350116,2.2553,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701350694,2.2563,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701351273,2.2574,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701354282,2.2585,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701355092,2.2596,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701355787,2.2606,-0.0028,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701356366,2.2617,-0.0027,-0.8650,0.0000,3304,103.6,71.5,1.2000
740036.0701360069,2.2628,-0.0027,-0.8650,0.0000,3114,104.9,76.8,0.6000
740036.0701360648,2.2638,-0.0027,-0.8650,0.0000,3114,104.9,76.8,1.2000
740036.0701361458,2.2649,-0.0027,-0.8650,0.0000,3114,104.9,76.8,1.2000
740036.0701362037,2.2660,-0.0027,-0.8651,0.0000,3114,104.9,76.8,1.2000
740036.0701364584,2.2670,-0.0027,-0.8651,0.0000,3114,104.9,76.8,1.2000
740036.0701365509,2.2681,-0.0027,-0.8651,0.0000,3114,104.9,76.8,1.2000
740036.0701366088,2.2692,-0.0027,-0.8651,0.0000,3114,104.9,76.8,1.2000
740036.0701366666,2.2702,-0.0026,-0.8651,-0.0000,3114,104.9,76.8,1.2000
740036.0701369329,2.2713,-0.0026,-0.8652,-0.0000,3114,104.9,76.8,1.2000
740036.0701370023,2.2724,-0.0026,-0.8652,-0.0000,3114,104.9,76.8,1.2000
740036.0701370601,2.2734,-0.0026,-0.8652,0.0000,3114,104.9,76.8,1.2000
740036.0701371296,2.2745,-0.0026,-0.8652,0.0000,3114,104.9,76.8,1.2000
740036.0701374537,2.2756,-0.0026,-0.8653,0.0000,3114,104.9,76.8,1.2000
740036.0701375231,2.2766,-0.0026,-0.8653,-0.0000,3114,104.9,76.8,1.2000
740036.0701375926,2.2777,-0.0026,-0.8653,-0.0000,3114,104.9,76.8,1.2000
740036.0701376620,2.2787,-0.0026,-0.8654,-0.0000,3114,104.9,76.8,1.2000
740036.0701379746,2.2798,-0.0026,-0.8654,-0.0000,3114,104.9,76.8,1.2000
740036.0701380440,2.2809,-0.0026,-0.8655,-0.0000,3114,104.9,76.8,1.2000
740036.0701381018,2.2819,-0.0026,-0.8655,-0.0000,3114,104.9,76.8,1.2000
740036.0701381828,2.2830,-0.0026,-0.8656,-0.0000,3114,104.9,76.8,1.2000
740036.0701384954,2.2840,-0.0026,-0.8656,-0.0000,3114,104.9,76.8,1.2000
740036.0701385533,2.2851,-0.0026,-0.8657,-0.0000,3114,104.9,76.8,1.2000
740036.0701386111,2.2861,-0.0026,-0.8657,-0.0000,3114,104.9,76.8,1.2000
740036.0701386805,2.2872,-0.0026,-0.8658,-0.0000,3114,104.9,76.8,1.2000
740036.0701389236,2.2882,-0.0026,-0.8658,-0.0000,3114,104.9,76.8,1.2000
740036.0701390046,2.2893,-0.0026,-0.8659,-0.0000,3114,104.9,76.8,1.2000
740036.0701390741,2.2903,-0.0026,-0.8659,-0.0000,3114,104.9,76.8,1.2000
740036.0701391435,2.2914,-0.0026,-0.8660,-0.0000,3114,104.9,76.8,1.2000
740036.0701393634,2.2924,-0.0026,-0.8660,-0.0000,3114,104.9,76.8,1.2000
740036.0701394444,2.2935,-0.0026,-0.8661,-0.0000,3114,104.9,76.8,1.2000
740036.0701395139,2.2946,-0.0026,-0.8661,-0.0000,3114,104.9,76.8,1.2000
740036.0701395718,2.2956,-0.0026,-0.8662,-0.0000,3114,104.9,76.8,1.2000
740036.0701398264,2.2967,-0.0026,-0.8662,0.0000,3114,104.9,76.8,1.2000
740036.0701398958,2.2977,-0.0026,-0.8663,0.0000,3114,104.9,76.8,1.2000
740036.0701399768,2.2988,-0.0026,-0.8663,0.0000,3114,104.9,76.8,1.2000
740036.0701400578,2.2998,-0.0026,-0.8664,0.0000,3114,104.9,76.8,1.2000
740036.0701402894,2.3009,-0.0026,-0.8664,0.0000,3114,104.9,76.8,1.2000
740036.0701405787,2.3020,-0.0026,-0.8664,0.0000,3114,104.9,76.8,1.2000
740036.0701406597,2.3031,-0.0025,-0.8664,0.0000,3114,104.9,76.8,1.2000
740036.0701407292,2.3041,-0.0025,-0.8665,0.0000,3114,104.9,76.8,1.2000
740036.0701411458,2.3052,-0.0025,-0.8665,0.0000,2766,105.7,83.5,0.6000
740036.0701412037,2.3063,-0.0025,-0.8665,-0.0000,2766,105.7,83.5,1.2000
740036.0701412963,2.3073,-0.0025,-0.8665,-0.0000,2766,105.7,83.5,1.2000
740036.0701413426,2.3084,-0.0025,-0.8666,-0.0000,2766,105.7,83.5,1.2000
740036.0701415740,2.3095,-0.0025,-0.8666,-0.0000,2766,105.7,83.5,1.2000
740036.0701416320,2.3105,-0.0025,-0.8666,-0.0000,2766,105.7,83.5,1.2000
740036.0701416899,2.3116,-0.0025,-0.8667,-0.0000,2766,105.7,83.5,1.2000
740036.0701417824,2.3127,-0.0025,-0.8667,-0.0000,2766,105.7,83.5,1.2000
740036.0701420602,2.3137,-0.0025,-0.8668,-0.0000,2766,105.7,83.5,1.2000
740036.0701421297,2.3148,-0.0025,-0.8668,-0.0000,2766,105.7,83.5,1.2000
740036.0701422107,2.3158,-0.0025,-0.8669,-0.0000,2766,105.7,83.5,1.2000
740036.0701422686,2.3169,-0.0025,-0.8669,-0.0000,2766,105.7,83.5,1.2000
740036.0701425232,2.3179,-0.0025,-0.8670,-0.0000,2766,105.7,83.5,1.2000
740036.0701425925,2.3190,-0.0025,-0.8670,-0.0000,2766,105.7,83.5,1.2000
740036.0701426620,2.3200,-0.0025,-0.8671,-0.0000,2766,105.7,83.5,1.2000
740036.0701427199,2.3211,-0.0025,-0.8671,-0.0000,2766,105.7,83.5,1.2000
740036.0701429398,2.3221,-0.0025,-0.8672,-0.0000,2766,105.7,83.5,1.2000
740036.0701429977,2.3232,-0.0025,-0.8673,-0.0000,2766,105.7,83.5,1.2000
740036.0701430672,2.3242,-0.0025,-0.8673,-0.0000,2766,105.7,83.5,1.2000
740036.0701431482,2.3253,-0.0025,-0.8674,-0.0000,2766,105.7,83.5,1.2000
740036.0701433796,2.3264,-0.0025,-0.8674,-0.0000,2766,105.7,83.5,1.2000
740036.0701434375,2.3274,-0.0025,-0.8675,-0.0000,2766,105.7,83.5,1.2000
740036.0701437501,2.3285,-0.0025,-0.8675,0.0000,2766,105.7,83.5,1.2000
740036.0701438079,2.3295,-0.0025,-0.8675,0.0000,2766,105.7,83.5,1.2000
740036.0701440857,2.3306,-0.0025,-0.8676,0.0000,2766,105.7,83.5,1.2000
740036.0701441667,2.3317,-0.0025,-0.8676,0.0000,2766,105.7,83.5,1.2000
740036.0701442246,2.3327,-0.0024,-0.8676,0.0000,2766,105.7,83.5,1.2000
740036.0701442824,2.3338,-0.0024,-0.8677,0.0000,2766,105.7,83.5,1.2000
740036.0701446180,2.3349,-0.0024,-0.8677,0.0000,2766,105.7,83.5,1.2000
740036.0701446991,2.3359,-0.0024,-0.8677,0.0000,2766,105.7,83.5,1.2000
740036.0701447686,2.3370,-0.0024,-0.8677,0.0000,2766,105.7,83.5,1.2000
740036.0701448380,2.3381,-0.0024,-0.8678,-0.0000,2766,105.7,83.5,1.2000
740036.0701451042,2.3391,-0.0024,-0.8678,-0.0000,2766,105.7,83.5,1.2000
740036.0701451736,2.3402,-0.0024,-0.8678,-0.0000,2766,105.7,83.5,1.2000
740036.0701452314,2.3413,-0.0024,-0.8679,-0.0000,2766,105.7,83.5,1.2000
740036.0701453009,2.3423,-0.0024,-0.8679,0.0000,2766,105.7,83.5,1.2000
740036.0701455787,2.3434,-0.0024,-0.8679,-0.0000,2766,105.7,83.5,1.2000
740036.0701456482,2.3445,-0.0023,-0.8680,-0.0000,2766,105.7,83.5,1.2000
740036.0701457061,2.3455,-0.0023,-0.8680,-0.0000,2766,105.7,83.5,1.2000
740036.0701457639,2.3466,-0.0023,-0.8680,-0.0000,2766,105.7,83.5,1.2000
740036.0701461227,2.3477,-0.0023,-0.8681,-0.0000,2580,107.5,89.1,0.6000
740036.0701461806,2.3487,-0.0023,-0.8681,-0.0000,2580,107.5,89.1,1.2000
740036.0701462384,2.3498,-0.0023,-0.8682,-0.0000,2580,107.5,89.1,1.2000
740036.0701462963,2.3508,-0.0023,-0.8682,-0.0000,2580,107.5,89.1,1.2000
740036.0701465741,2.3519,-0.0023,-0.8683,-0.0000,2580,107.5,89.1,1.2000
740036.0701468750,2.3529,-0.0023,-0.8683,-0.0000,2580,107.5,89.1,1.2000
740036.0701469560,2.3540,-0.0023,-0.8683,-0.0000,2580,107.5,89.1,1.2000
740036.0701470370,2.3551,-0.0023,-0.8684,-0.0000,2580,107.5,89.1,1.2000
740036.0701472916,2.3561,-0.0023,-0.8684,-0.0000,2580,107.5,89.1,1.2000
740036.0701473495,2.3572,-0.0023,-0.8685,0.0000,2580,107.5,89.1,1.2000
740036.0701474074,2.3582,-0.0023,-0.8685,0.0000,2580,107.5,89.1,1.2000
740036.0701474769,2.3593,-0.0023,-0.8685,0.0000,2580,107.5,89.1,1.2000
740036.0701477315,2.3604,-0.0023,-0.8685,0.0000,2580,107.5,89.1,1.2000
740036.0701478125,2.3614,-0.0023,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701478703,2.3625,-0.0022,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701479398,2.3636,-0.0022,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701482408,2.3647,-0.0022,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701483333,2.3657,-0.0022,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701484028,2.3668,-0.0022,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701484722,2.3679,-0.0021,-0.8686,0.0001,2580,107.5,89.1,1.2000
740036.0701487847,2.3690,-0.0021,-0.8686,0.0001,2580,107.5,89.1,1.2000
740036.0701488426,2.3701,-0.0021,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701489237,2.3712,-0.0020,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701489815,2.3722,-0.0020,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701492593,2.3733,-0.0020,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701493634,2.3744,-0.0020,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701494329,2.3755,-0.0019,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701495024,2.3766,-0.0019,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701497453,2.3776,-0.0019,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701500694,2.3787,-0.0019,-0.8686,0.0000,2580,107.5,89.1,1.2000
740036.0701501505,2.3798,-0.0018,-0.8686,0.0000,2580,107.5,89.1,1.2000
