2.421866e-05,2.714739e-07,-0.1948828,0,0,0,2.421866e-05,2.714739e-07,-0.1948828,1.096358e-05,-0.0001212756,4.508221e-06
2.492568e-05,2.977639e-07,-0.2007127,0,0,0,2.492568e-05,2.977639e-07,-0.2007127,5.883152e-06,-0.0001260954,-2.386546e-06
2.567457e-05,2.835943e-07,-0.2066518,0,0,0,2.567457e-05,2.835943e-07,-0.2066518,-1.507239e-06,-0.0001304654,-9.065613e-06
2.646398e-05,2.287398e-07,-0.2127025,0,0,0,2.646398e-05,2.287398e-07,-0.2127025,-6.206714e-06,-0.0001336733,-1.42746e-05
2.728798e-05,1.407416e-07,-0.2188668,0,0,0,2.728798e-05,1.407416e-07,-0.2188668,-1.444908e-05,-0.0001346999,-1.678775e-05
2.813377e-05,3.531855e-08,-0.2251458,0,0,0,2.813377e-05,3.531855e-08,-0.2251458,-1.933005e-05,-0.0001257947,-9.686026e-06
2.893817e-05,-2.663529e-08,-0.2315404,0,0,0,2.893817e-05,-2.663529e-08,-0.2315404,-1.110297e-05,-0.0001096769,4.10539e-06
2.965208e-05,7.95044e-11,-0.2380496,0,0,0,2.965208e-05,7.95044e-11,-0.2380496,-4.762509e-06,-9.998208e-05,1.172364e-05
3.031394e-05,7.768501e-08,-0.2446695,0,0,0,3.031394e-05,7.768501e-08,-0.2446695,-1.152752e-05,-0.0001042335,6.155864e-06
3.101525e-05,1.190948e-07,-0.2513977,0,0,0,3.101525e-05,1.190948e-07,-0.2513977,-1.845586e-05,-0.0001157251,-6.316357e-06
3.180666e-05,7.588464e-08,-0.2582363,0,0,0,3.180666e-05,7.588464e-08,-0.2582363,-1.696136e-05,-0.00012273,-1.467383e-05
3.265987e-05,-2.614242e-08,-0.2651884,0,0,0,3.265987e-05,-2.614242e-08,-0.2651884,-1.278979e-05,-0.0001199882,-1.385442e-05
3.350759e-05,-1.240341e-07,-0.2722533,0,0,0,3.350759e-05,-1.240341e-07,-0.2722533,-1.103922e-05,-0.0001112376,-7.197967e-06
3.430577e-05,-1.75692e-07,-0.2794288,0,0,0,3.430577e-05,-1.75692e-07,-0.2794288,-1.168216e-05,-0.0001009152,1.118672e-06
3.504094e-05,-1.675512e-07,-0.2867137,0,0,0,3.504094e-05,-1.675512e-07,-0.2867137,-1.426905e-05,-9.757061e-05,3.081006e-06
3.57625e-05,-1.447766e-07,-0.294109,0,0,0,3.57625e-05,-1.447766e-07,-0.294109,-1.8861e-05,-0.0001016538,-1.89097e-06
3.652561e-05,-1.589866e-07,-0.301616,0,0,0,3.652561e-05,-1.589866e-07,-0.301616,-2.329273e-05,-0.0001087428,-9.804113e-06
3.735429e-05,-2.337182e-07,-0.3092365,0,0,0,3.735429e-05,-2.337182e-07,-0.3092365,-2.649362e-05,-0.0001158498,-1.784691e-05
3.825036e-05,-3.717847e-07,-0.3169714,0,0,0,3.825036e-05,-3.717847e-07,-0.3169714,-3.071902e-05,-0.0001167319,-2.018257e-05
0.3000392,-5.302322e-07,-0.3248207,0,0,0,3.916662e-05,-5.302322e-07,-0.3248207,-3.708461e-05,-0.0001157705,-2.069147e-05
0.3000401,-6.950606e-07,-0.332785,0,0,0,4.008865e-05,-6.950606e-07,-0.332785,-4.277323e-05,-0.0001093852,-1.608346e-05
0.300041,-8.250527e-07,-0.340865,0,0,0,4.097248e-05,-8.250527e-07,-0.340865,-4.225346e-05,-9.797147e-05,-6.780532e-06
0.3000418,-8.806614e-07,-0.3490613,0,0,0,4.177547e-05,-8.806614e-07,-0.3490613,-3.653732e-05,-0.0001176109,2.956308e-07
0.3000427,-8.782403e-07,-0.3573718,0,0,0,4.275288e-05,-8.782403e-07,-0.3573718,-3.754135e-05,-0.0002547601,-2.297934e-06
0.3000449,-8.976749e-07,-0.3678644,0,0,0,4.489857e-05,-8.976749e-07,-0.3678644,-4.669483e-05,-0.0005825705,-1.424473e-05
0.3000499,-1.019871e-06,-0.3784652,0,0,0,4.988654e-05,-1.019871e-06,-0.3784652,-4.569465e-05,-0.001087146,-1.64852e-05
0.3000593,-1.163784e-06,-0.3891762,0,0,0,5.934855e-05,-1.163784e-06,-0.3891762,-2.722952e-05,-0.001698698,-4.614044e-06
0.3000744,-1.204999e-06,-0.3999961,0,0,0,7.437163e-05,-1.204999e-06,-0.3999961,-9.569398e-06,-0.00232936,1.106434e-05
0.3000953,-1.105871e-06,-0.4109184,0,0,0,9.528302e-05,-1.105871e-06,-0.4109184,-5.898741e-06,-0.002915761,1.787902e-05
0.3001062,-3.554728e-07,-0.4219381,0,0,0,0.0001062246,-3.554728e-07,-0.4219381,-5.385409e-06,-0.003441374,1.478919e-05
0.300111,5.376744e-06,-0.4330561,0,0,0,0.0001109799,5.376744e-06,-0.4330561,-1.286599e-06,-0.003945186,3.777499e-06
0.3001046,1.285376e-05,-0.4442758,0,0,0,0.0001046033,1.285376e-05,-0.4442758,-5.176296e-06,-0.004491519,-1.382973e-05
0.3000843,2.008857e-05,-0.4555992,0,0,0,8.433273e-05,2.008857e-05,-0.4555992,-1.546264e-05,-0.005112258,-2.454856e-05
0.3000499,2.53184e-05,-0.4670285,0,0,0,4.988686e-05,2.53184e-05,-0.4670285,-1.643852e-05,-0.005800319,-2.133641e-05
